Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
LA RIOJA,Arauco,Aimogasta,46007010,104,2.031,No,4,No,1,No,87,2.227
LA RIOJA,Arauco,Estación Mazán,46007040,No,No,No,No,No,1,No,14,15
LA RIOJA,Arauco,Villa Mazán,46007050,No,No,No,No,No,No,No,156,156
LA RIOJA,Arauco,Machigasta,46007040,No,No,No,No,No,No,No,3,3
LA RIOJA,Capital,La Rioja,46014010,5.272,34.941,4,16.315,6,3,No,1.223,57.764
LA RIOJA,Castro Barros,Anillaco,46021020,No,453,No,1,No,1,No,No,455
LA RIOJA,Castro Barros,Los Molinos,46021050,No,49,No,No,No,No,No,4,53
LA RIOJA,Castro Barros,San Pedro,46021070,No,28,No,No,No,No,No,45,73
LA RIOJA,Castro Barros,Aminga,46021010,No,158,No,1,No,No,No,17,176
LA RIOJA,Castro Barros,Anjullón,46021030,No,44,No,1,No,No,No,64,109
LA RIOJA,Castro Barros,Chuquis,46021040,No,39,No,No,No,No,No,No,39
LA RIOJA,Castro Barros,Pinchas,46021060,No,49,No,No,No,No,No,1,50
LA RIOJA,Castro Barros,Santa Vera Cruz,46021080,No,No,No,No,No,No,No,5,5
LA RIOJA,Chamical,Chamical,46035010,229,2.963,No,8,No,1,No,9,3.210
LA RIOJA,Chilecito,Chilecito,46042010,1.046,4.510,No,3.328,No,No,No,96,8.980
LA RIOJA,Chilecito,Colonia Vichigasta,46042050,No,No,No,No,No,1,No,No,1
LA RIOJA,Chilecito,Los Sarmientos,46042030,No,157,No,No,No,No,No,No,157
LA RIOJA,Chilecito,Nonogasta,46042090,90,824,No,1,No,1,No,6,922
LA RIOJA,Chilecito,San Miguel,46042030,No,60,No,No,No,No,No,5,65
LA RIOJA,Chilecito,San Nicolás,46042100,No,No,No,No,No,No,No,7,7
LA RIOJA,Chilecito,Vichigasta,46042140,46,No,No,1,No,1,No,103,151
LA RIOJA,Chilecito,Colonia Anguinán,46042020,No,161,No,1,No,No,No,69,231
LA RIOJA,Chilecito,Guanchín,46042060,No,No,No,No,No,No,No,2,2
LA RIOJA,Chilecito,Malligasta,46042070,No,No,No,No,No,No,No,185,185
LA RIOJA,Chilecito,Santa Florentina,46042110,No,No,No,No,No,No,No,7,7
LA RIOJA,Chilecito,Sañogasta,46042120,No,No,No,No,No,No,No,219,219
LA RIOJA,Chilecito,Tilimuqui,46042130,No,No,No,No,No,No,No,13,13
LA RIOJA,Chilecito,La Puntilla,46042030,No,No,No,No,No,No,No,1,1
LA RIOJA,Coronel Felipe Varela,Guandacol,46028020,1,379,No,2,No,1,No,No,383
LA RIOJA,Coronel Felipe Varela,Santa Clara,46028010,No,No,No,No,No,No,No,41,41
LA RIOJA,Coronel Felipe Varela,Villa Unión,46028050,No,1.122,No,3,No,1,No,258,1.384
LA RIOJA,Coronel Felipe Varela,Aicuña,46028010,No,No,No,No,No,No,No,47,47
LA RIOJA,Coronel Felipe Varela,Los Palacios,46028030,No,No,No,No,No,No,No,107,107
LA RIOJA,Coronel Felipe Varela,Pagancillo,46028040,No,No,No,1,No,No,No,126,127
LA RIOJA,Famatina,Famatina,46049070,1,202,No,2,No,No,No,5,210
LA RIOJA,Famatina,Angulos,46049020,No,No,No,No,No,No,No,6,6
LA RIOJA,Famatina,Campanas,46049050,No,No,No,1,No,No,No,161,162
LA RIOJA,Famatina,Chañarmuyo,46049060,No,No,No,No,No,No,No,29,29
LA RIOJA,Famatina,La Cuadra,46049080,No,No,No,No,No,No,No,22,22
LA RIOJA,Famatina,Pituil,46049090,No,No,No,No,No,No,No,153,153
LA RIOJA,Famatina,Santa Cruz,46049110,No,No,No,No,No,No,No,22,22
LA RIOJA,General Angel V. Peñaloza,Tama,46056020,8,No,No,1,No,No,No,149,158
LA RIOJA,General Angel V. Peñaloza,Punta de los Llanos,46056010,No,No,No,1,No,No,No,93,94
LA RIOJA,General Belgrano,Chañar,46063020,9,No,No,1,No,No,No,90,100
LA RIOJA,General Belgrano,Loma Blanca,46063030,No,No,No,No,No,2,No,No,2
LA RIOJA,General Belgrano,Olta,46063040,No,1.069,No,1,No,1,No,6,1.077
LA RIOJA,General Belgrano,Castro Barros,46063010,No,No,No,No,No,No,No,1,1
LA RIOJA,General Ocampo,Santa Rita de Catuna,46084050,No,299,No,No,No,1,No,No,300
LA RIOJA,General Ocampo,Ambil,46084010,No,No,No,No,No,No,No,34,34
LA RIOJA,General Ocampo,Milagro,46084030,No,813,No,1,No,No,No,No,814
LA RIOJA,General San Martín,Ulapes,46091010,No,691,No,2,No,No,No,1,694
LA RIOJA,Independencia,Amaná,46105010,1,No,No,No,No,No,No,1,2
LA RIOJA,Independencia,OTROS,Sin Datos,No,No,No,No,No,1,No,No,1
LA RIOJA,Independencia,Patquía,46105020,31,No,No,1,No,No,No,279,311
LA RIOJA,Rosario Vera Peñaloza,Chepes,46112010,4,2.312,No,3,1,1,No,373,2.694
LA RIOJA,Rosario Vera Peñaloza,Desiderio Tello,46112020,No,No,No,No,No,No,No,116,116
LA RIOJA,Sanagasta,Villa Sanagasta,46126010,No,543,No,5,No,1,No,5,554
LA RIOJA,San Blas de los Sauces,Los Robles,46119010,No,1,No,3,No,1,No,102,107
LA RIOJA,San Blas de los Sauces,Alpasinche,46119010,No,No,No,2,No,No,No,49,51
LA RIOJA,San Blas de los Sauces,Salicas - San Blas,46119010,No,No,No,No,No,No,No,156,156
LA RIOJA,San Blas de los Sauces,Andolucas,46119010,No,No,No,No,No,No,No,16,16
LA RIOJA,San Blas de los Sauces,Chaupihuasi,46119010,No,No,No,No,No,No,No,16,16
LA RIOJA,San Blas de los Sauces,Cuipan,46119010,No,No,No,No,No,No,No,50,50
LA RIOJA,San Blas de los Sauces,Las Talas,46119010,No,1,No,No,No,No,No,42,43
LA RIOJA,San Blas de los Sauces,San Blas,46119010,No,No,No,No,No,No,No,48,48
LA RIOJA,San Blas de los Sauces,Shaqui,46119010,No,No,No,1,No,No,No,73,74
LA RIOJA,San Blas de los Sauces,Suriyaco,46119010,No,No,No,No,No,No,No,2,2
LA RIOJA,San Blas de los Sauces,Tuyubil,46119010,No,No,No,No,No,No,No,2,2
LA RIOJA,General Juan F. Quiroga,San Antonio,46070040,No,No,No,No,No,No,No,33,33
LA RIOJA,General Juan F. Quiroga,Malanzán,46070010,No,No,No,1,No,No,No,347,348
LA RIOJA,General Juan F. Quiroga,Nácate,46070020,No,No,No,No,No,No,No,78,78
LA RIOJA,General Juan F. Quiroga,Portezuelo,46070030,No,No,No,1,No,No,No,227,228
LA RIOJA,General Lamadrid,Villa Castelli,46077010,No,No,No,1,No,No,No,255,256
LA RIOJA,Vinchina,Jagüé,46098010,No,No,No,No,No,No,No,2,2
LA RIOJA,Vinchina,Villa San José de Vinchina,46098020,No,No,No,2,No,No,No,431,433
MENDOZA,Capital,Mendoza,50007010,6.997,69.861,182,32.987,202,16,No,2.053,112.298
MENDOZA,General Alvear,Bowen,50014010,No,64,1,No,No,1,No,91,157
MENDOZA,General Alvear,General Alvear,50014030,782,3.812,1,2.224,411,No,No,3.408,10.638
MENDOZA,General Alvear,Carmensa,50014020,No,No,No,No,No,No,No,79,79
MENDOZA,Godoy Cruz,Godoy Cruz,50021010,4.261,25,90,31.340,100,2,No,1.014,36.832
MENDOZA,Godoy Cruz,Gobernador Benegas,50021010,No,No,No,568,No,No,No,No,568
MENDOZA,Godoy Cruz,Las Tortugas,50021010,No,No,No,759,No,No,No,No,759
MENDOZA,Godoy Cruz,San Francisco Del Monte,50021010,No,No,No,288,No,No,No,No,288
MENDOZA,Godoy Cruz,Villa Hipodromo,50021010,No,No,No,18,No,No,No,No,18
MENDOZA,Guaymallén,Bermejo,50028030,No,No,No,149,No,No,No,No,149
MENDOZA,Guaymallén,Colonia Segovia,50028010,No,No,No,5,No,No,No,142,147
MENDOZA,Guaymallén,Guaymallén,50028020,5.163,7,88,28.449,17,No,No,1.536,35.260
MENDOZA,Guaymallén,La Primavera,50028030,No,No,No,No,No,No,No,27,27
MENDOZA,Guaymallén,Los Corralitos,50028040,102,No,2,No,No,1,No,49,154
MENDOZA,Guaymallén,OTROS,Sin Datos,No,No,No,No,No,No,No,150,150
MENDOZA,Guaymallén,Puente de Hierro,50028050,1.259,No,3,No,No,No,No,116,1.378
MENDOZA,Guaymallén,San Jose,50028030,No,No,No,112,No,No,No,No,112
MENDOZA,Guaymallén,Dorrego,50028030,No,No,No,1,No,No,No,No,1
MENDOZA,Guaymallén,Rodeo De La Cruz,50028010,No,No,No,351,No,1,No,No,352
MENDOZA,Guaymallén,San Francisco Del Monte,50028050,No,No,No,223,No,No,No,No,223
MENDOZA,Guaymallén,Buena Nueva,50028030,No,No,No,230,No,1,No,No,231
MENDOZA,Guaymallén,Capilla Del Rosario,50028050,No,No,No,311,No,No,No,No,311
MENDOZA,Guaymallén,El Sauce,50028030,No,No,No,14,No,No,No,No,14
MENDOZA,Guaymallén,Jesus Nazareno,50028050,No,No,No,258,No,No,No,No,258
MENDOZA,Guaymallén,Las Cañas,50028050,No,No,No,218,No,No,No,No,218
MENDOZA,Guaymallén,Pedro Molina,50028030,No,No,No,113,No,No,No,No,113
MENDOZA,Junín,Ingeniero Giagnoni,50035010,3.682,No,52,254,52,No,No,66,4.106
MENDOZA,Junín,Junín,50035020,354,No,5,961,No,No,No,215,1.535
MENDOZA,Junín,La Colonia,50035030,No,No,No,541,No,1,No,201,743
MENDOZA,Junín,Los Barriales,50035040,832,No,2,No,No,No,No,175,1.009
MENDOZA,Junín,Medrano,50035050,No,No,No,No,No,No,No,774,774
MENDOZA,Junín,OTROS,Sin Datos,No,No,No,30,No,No,No,No,30
MENDOZA,Junín,Phillips,50035060,No,No,No,No,No,No,No,1,1
MENDOZA,Junín,Rodríguez Peña,50035070,No,No,No,No,No,No,No,48,48
MENDOZA,La Paz,La Paz,50042020,384,No,No,4,No,No,No,No,388
MENDOZA,Las Heras,Las Heras,50049050,1.206,7,32,13.713,11,6,No,722,15.697
MENDOZA,Las Heras,Papagayos,50049040,No,No,No,No,No,1,No,No,1
MENDOZA,Las Heras,Uspallata,50049110,578,No,2,558,No,No,No,No,1.138
MENDOZA,Las Heras,El Challao,50049040,No,No,No,198,No,No,No,No,198
MENDOZA,Las Heras,El Plumerillo,50049040,No,No,No,36,No,No,No,No,36
MENDOZA,Las Heras,El Resguardo,50049040,No,No,No,3,No,No,No,No,3
MENDOZA,Las Heras,El Zapallar,50049040,No,No,No,84,No,No,No,No,84
MENDOZA,Las Heras,Panquehua,50049040,No,No,No,5,No,No,No,No,5
MENDOZA,Las Heras,Puente del Inca,50049090,No,No,No,No,No,1,No,No,1
MENDOZA,Lavalle,3 de Mayo,50056150,No,No,No,No,No,No,No,21,21
MENDOZA,Lavalle,Barrio Los Olivos,50056070,229,No,No,No,No,No,No,No,229
MENDOZA,Lavalle,Costa de Araujo,50056080,No,No,No,2,29,No,No,125,156
MENDOZA,Lavalle,El Vergel,50056100,No,No,No,No,No,No,No,22,22
MENDOZA,Lavalle,Ingeniero Gustavo André,50056110,No,No,No,No,No,No,No,26,26
MENDOZA,Lavalle,Jocolí,50056120,No,No,No,No,No,No,No,27,27
MENDOZA,Lavalle,Jocolí Viejo,50056130,No,No,No,No,No,No,No,25,25
MENDOZA,Lavalle,Villa Tulumaya,50056160,No,No,No,107,1,No,No,271,379
MENDOZA,Luján de Cuyo,Agrelo,50063010,1,No,No,564,No,No,No,67,632
MENDOZA,Luján de Cuyo,Cacheuta,50063030,18,No,No,No,No,No,No,31,49
MENDOZA,Luján de Cuyo,Las Compuertas,50063070,1.050,No,7,No,No,No,No,42,1.099
MENDOZA,Luján de Cuyo,Luján de Cuyo,50063090,2.450,9,29,4.074,608,1,No,1.829,9.000
MENDOZA,Luján de Cuyo,Perdriel,50063100,60,No,4,154,No,No,No,58,276
MENDOZA,Luján de Cuyo,Potrerillos,50063110,No,No,No,1,No,4,No,32,37
MENDOZA,Luján de Cuyo,Ugarteche,50063120,No,No,No,123,No,No,No,127,250
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,50063020,No,No,No,77,No,No,No,15,92
MENDOZA,Luján de Cuyo,Carrodilla,50063060,No,No,No,549,101,No,No,12,662
MENDOZA,Luján de Cuyo,Chacras De Coria,50063060,No,No,No,913,No,No,No,24,937
MENDOZA,Luján de Cuyo,Costa Flores,50063040,No,No,No,133,No,No,No,17,150
MENDOZA,Luján de Cuyo,El Carrizal,50063050,No,No,No,No,No,No,No,42,42
MENDOZA,Luján de Cuyo,El Salto,50063060,No,No,No,No,No,No,No,34,34
MENDOZA,Luján de Cuyo,Las Vegas,50063080,No,No,No,No,No,No,No,32,32
MENDOZA,Luján de Cuyo,Mayor Drummond,50063060,No,No,No,290,161,No,No,17,468
MENDOZA,Luján de Cuyo,Vistalba,50063060,No,No,No,271,No,No,No,27,298
MENDOZA,Luján de Cuyo,La Puntilla,50063060,No,No,No,110,No,No,No,2,112
MENDOZA,Maipú,Barrancas,50070010,No,No,No,No,No,No,No,31,31
MENDOZA,Maipú,Cruz de Piedra,50070030,No,No,No,59,No,No,No,12,71
MENDOZA,Maipú,Fray Luis Beltrán,50070050,335,1,4,1,No,No,No,66,407
MENDOZA,Maipú,Maipú,50070060,922,2,15,4.596,6,No,No,1.356,6.897
MENDOZA,Maipú,Rodeo del Medio,50070070,348,No,1,No,No,No,No,348,697
MENDOZA,Maipú,Russell,50070080,1.083,No,15,3.489,15,No,No,No,4.602
MENDOZA,Maipú,San Roque,50070090,389,No,8,3.114,No,No,No,104,3.615
MENDOZA,Maipú,Barrio Jesús de Nazaret,50070020,No,No,No,No,No,No,No,33,33
MENDOZA,Maipú,El Pedregal,50070040,No,No,No,No,No,No,No,31,31
MENDOZA,Maipú,Villa Teresa,50070100,No,No,No,No,No,No,No,38,38
MENDOZA,Maipú,Coquimbito,50070090,No,No,No,5,No,No,No,No,5
MENDOZA,Maipú,General Gutierrez,50070040,No,No,No,66,No,No,No,No,66
MENDOZA,Maipú,Luzuriaga,50070090,No,No,No,321,No,No,No,No,321
MENDOZA,Malargüe,Las Leñas,50077030,No,No,No,3,No,No,No,No,3
MENDOZA,Malargüe,Malargüe,50077040,No,1.613,4,4,No,3,No,28,1.652
MENDOZA,Malargüe,Agua Escondida,50077010,No,No,No,1,No,2,No,No,3
MENDOZA,OTROS,OTROS,Sin Datos,No,No,No,No,7,No,No,No,7
MENDOZA,Rivadavia,Andrade,50084010,No,No,No,No,No,No,No,13,13
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,50084020,No,No,No,No,No,No,No,5,5
MENDOZA,Rivadavia,Barrio Rivadavia,50084030,No,No,No,No,No,No,No,63,63
MENDOZA,Rivadavia,El Mirador,50084040,No,No,No,1,No,No,No,66,67
MENDOZA,Rivadavia,La Central,50084050,No,No,No,No,No,No,No,98,98
MENDOZA,Rivadavia,La Esperanza,50084060,No,No,No,No,No,No,No,33,33
MENDOZA,Rivadavia,La Florida,50084070,No,No,No,No,No,No,No,96,96
MENDOZA,Rivadavia,La Libertad,50084080,No,No,No,No,No,No,No,60,60
MENDOZA,Rivadavia,Los Árboles,50084090,No,No,No,No,No,No,No,8,8
MENDOZA,Rivadavia,Los Campamentos,50084100,No,No,No,No,No,No,No,81,81
MENDOZA,Rivadavia,Medrano,50084110,No,No,1,No,No,No,No,3,4
MENDOZA,Rivadavia,Mundo Nuevo,50084120,No,No,No,No,No,No,No,13,13
MENDOZA,Rivadavia,Reducción de Abajo,50084130,No,No,No,No,No,No,No,61,61
MENDOZA,Rivadavia,Rivadavia,50084140,828,No,8,2.893,No,3,No,903,4.635
MENDOZA,Rivadavia,Santa María de Oro,50084150,No,No,No,No,No,No,No,42,42
MENDOZA,San Carlos,Chilecito,50091020,No,No,No,No,No,No,No,153,153
MENDOZA,San Carlos,Eugenio Bustos,50091030,36,No,No,No,No,No,No,628,664
MENDOZA,San Carlos,La Consulta,50091040,164,No,No,No,No,1,No,639,804
MENDOZA,San Carlos,San Carlos,50091060,No,167,No,1,No,No,No,400,568
MENDOZA,San Carlos,Pareditas,50091050,No,No,No,86,1,No,No,33,120
MENDOZA,San Carlos,Barrio El Cepillo,50091010,No,No,No,No,No,No,No,47,47
MENDOZA,San Martín,Alto Salvador,50098090,No,No,No,34,No,No,No,19,53
MENDOZA,San Martín,Alto Verde,50098020,No,No,No,63,No,No,No,88,151
MENDOZA,San Martín,Chapanay,50098060,No,No,1,7,No,No,No,32,40
MENDOZA,San Martín,El Ramblón,50098077,No,No,No,No,No,No,No,107,107
MENDOZA,San Martín,Montecaseros,50098080,No,No,No,No,No,No,No,94,94
MENDOZA,San Martín,Nueva California,50098090,No,No,No,No,No,No,No,47,47
MENDOZA,San Martín,OTROS,Sin Datos,No,No,No,No,No,No,No,94,94
MENDOZA,San Martín,Palmira,50098090,No,No,No,515,No,No,No,19,534
MENDOZA,San Martín,San Martín,50098100,No,3,No,2.813,No,1,No,894,3.711
MENDOZA,San Martín,Tres Porteñas,50098110,No,No,No,3,No,No,No,209,212
MENDOZA,San Martín,El Espino,50098073,No,No,No,No,No,No,No,59,59
MENDOZA,San Rafael,25 de Mayo,50105220,No,79,1,No,No,No,No,14,94
MENDOZA,San Rafael,Cuadro Benegas,50105060,35,No,2,2.094,No,1,No,418,2.550
MENDOZA,San Rafael,El Nihuil,50105070,No,No,No,No,No,No,No,89,89
MENDOZA,San Rafael,Goudge,50105100,No,1,No,No,1,No,No,177,179
MENDOZA,San Rafael,San Rafael,50105210,3.121,1.757,215,13,216,No,No,1.235,6.557
MENDOZA,San Rafael,Punta del Agua,50105170,No,No,No,2,No,No,No,No,2
MENDOZA,San Rafael,Las Malvinas,50105130,No,No,No,No,No,No,No,54,54
MENDOZA,San Rafael,Monte Comán,50105150,No,No,No,No,No,No,No,431,431
MENDOZA,San Rafael,Rama Caída,50105180,No,No,No,No,No,No,No,459,459
MENDOZA,San Rafael,Real del Padre,50105190,No,No,No,No,No,No,No,670,670
MENDOZA,San Rafael,Salto de Las Rosas,50105200,No,No,1,No,No,No,No,365,366
MENDOZA,San Rafael,Villa Atuel,50105230,No,No,No,No,No,No,No,351,351
MENDOZA,San Rafael,Jaime Prats,50105110,No,No,No,No,No,No,No,94,94
MENDOZA,San Rafael,Capitán Montoya,50105050,No,No,No,No,No,No,No,2,2
MENDOZA,Santa Rosa,Barrio 12 de Octubre,50112010,No,No,No,3,No,No,No,No,3
MENDOZA,Santa Rosa,La Dormida,50112040,No,No,No,1,No,No,No,396,397
MENDOZA,Santa Rosa,Las Catitas,50112050,No,No,No,No,No,No,No,287,287
MENDOZA,Santa Rosa,Santa Rosa,50112060,No,No,No,2,No,No,No,153,155
MENDOZA,Tunuyán,Los Sauces,50119050,No,20,No,1,No,No,No,No,21
MENDOZA,Tunuyán,Tunuyán,50119060,473,1.375,1,11,No,No,No,16,1.876
MENDOZA,Tunuyán,Vista Flores,50119070,No,No,No,No,No,No,No,265,265
MENDOZA,Tunuyán,Campo Los Andes,50119020,No,55,No,No,No,No,No,No,55
MENDOZA,Tunuyán,Colonia Las Rosas,50119030,No,No,No,No,No,No,No,199,199
MENDOZA,Tupungato,San José,50126050,No,No,No,37,No,No,No,17,54
MENDOZA,Tupungato,Tupungato,50126060,517,No,No,3,No,3,No,598,1.121
MENDOZA,Tupungato,Cordón del Plata,50126020,No,No,No,No,No,No,No,344,344
MENDOZA,Tupungato,La Arboleda,50126040,No,No,No,No,No,No,No,45,45
MISIONES,25 de Mayo,25 de Mayo,54119060,No,No,No,No,538,2,No,No,540
MISIONES,25 de Mayo,Colonia Alicia,54119020,No,No,No,No,20,No,No,32,52
MISIONES,25 de Mayo,Colonia Aurora,54119030,No,No,No,No,10,1,No,61,72
MISIONES,25 de Mayo,San Francisco de Asís,54119040,No,No,No,15,40,No,No,25,80
MISIONES,25 de Mayo,Santa Rita,54119050,No,No,No,30,150,1,No,50,231
MISIONES,25 de Mayo,Alicia Baja,54119025,No,No,No,No,No,No,No,24,24
MISIONES,25 de Mayo,Alba Posse,54119010,No,No,No,40,No,No,No,No,40
MISIONES,Apóstoles,Apóstoles,54007010,1.876,3.510,No,4,No,1,No,138,5.529
MISIONES,Apóstoles,Azara,54007020,No,10,No,No,No,1,No,146,157
MISIONES,Apóstoles,San José,54007060,165,No,No,1,No,No,No,425,591
MISIONES,Cainguás,Aristóbulo del Valle,54014010,1,1.194,No,4,No,2,No,No,1.201
MISIONES,Cainguás,Campo Grande,54014020,10,No,No,4,No,1,No,No,15
MISIONES,Cainguás,Dos de Mayo Núcleo I,54014030,No,No,No,1.330,No,No,No,No,1.330
MISIONES,Cainguás,OTROS,Sin Datos,No,No,No,No,No,6,No,No,6
MISIONES,Cainguás,Salto Encantado,54014080,No,42,No,No,No,1,No,22,65
MISIONES,Cainguás,Pueblo Illia,54014070,No,No,No,No,No,No,No,38,38
MISIONES,Cainguás,Dos de Mayo Núcleo III,54014050,No,No,No,No,No,No,No,81,81
MISIONES,Candelaria,Bonpland,54021010,43,No,No,No,No,No,No,No,43
MISIONES,Candelaria,Candelaria,54021020,873,1,No,No,No,2,No,No,876
MISIONES,Candelaria,Mártires,54021050,No,No,No,No,13,No,No,3,16
MISIONES,Candelaria,Profundidad,54021060,No,No,No,No,No,No,No,3,3
MISIONES,Candelaria,Santa Ana,54021080,195,No,No,No,No,No,No,No,195
MISIONES,Candelaria,Barrio Del Lago,54021005,No,No,No,10.278,No,No,No,No,10.278
MISIONES,Capital,Garupá,54028010,1.167,1.038,No,7.995,No,No,No,85,10.285
MISIONES,Capital,Nemesio Parma,54028020,No,No,No,No,No,No,No,1,1
MISIONES,Capital,Posadas,54028030,7.195,70.150,No,3.613,12,8,No,230,81.208
MISIONES,Concepción,Concepción de la Sierra,54035020,No,458,No,3,No,1,No,154,616
MISIONES,Concepción,La Corita,54035030,No,12,No,No,No,No,No,No,12
MISIONES,Eldorado,Colonia Victoria,54042010,6,No,No,No,No,No,No,No,6
MISIONES,Eldorado,Eldorado,54042020,7.798,No,No,No,5,1,No,No,7.804
MISIONES,Eldorado,Puerto Mado,54042060,No,No,No,No,1,No,No,No,1
MISIONES,Eldorado,Santiago De Liniers,54042080,No,No,No,No,No,No,No,1,1
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,54049020,No,No,No,1,370,No,No,No,371
MISIONES,General Manuel Belgrano,Dos Hermanas,54049030,No,No,No,No,5,No,No,No,5
MISIONES,Guaraní,El Soberbio,54056010,No,No,No,No,520,1,No,532,1.053
MISIONES,Guaraní,Fracrán,54056020,No,No,No,No,No,No,No,131,131
MISIONES,Guaraní,San Vicente,54056030,No,No,No,2.265,20,No,No,1.036,3.321
MISIONES,Iguazú,Esperanza,54063010,728,2.000,No,1,No,No,No,100,2.829
MISIONES,Iguazú,Libertad,54063020,339,No,No,No,No,No,No,No,339
MISIONES,Iguazú,Puerto Iguazú,54063030,1.065,519,No,6.489,No,3,No,No,8.076
MISIONES,Iguazú,Wanda,54063040,784,No,No,1,No,3,No,No,788
MISIONES,Leandro N. Alem,Almafuerte,54070010,No,No,No,No,1,No,No,2,3
MISIONES,Leandro N. Alem,Arroyo del Medio,54070020,No,No,No,No,No,No,No,2,2
MISIONES,Leandro N. Alem,Caá - Yarí,54070030,No,No,No,No,No,No,No,1,1
MISIONES,Leandro N. Alem,Cerro Azul,54070040,No,314,No,10,15,2,No,131,472
MISIONES,Leandro N. Alem,Dos Arroyos,54070050,No,No,No,2,No,No,No,No,2
MISIONES,Leandro N. Alem,Gobernador López,54070060,No,No,No,No,20,No,No,No,20
MISIONES,Leandro N. Alem,Leandro N. Alem,54070070,1.019,3.515,No,2,127,No,No,No,4.663
MISIONES,Leandro N. Alem,Olegario V. Andrade,54070080,No,No,No,No,No,No,No,7,7
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),54070090,No,60,No,No,No,No,No,No,60
MISIONES,Libertador Grl. San Martín,Capioví,54077010,276,487,No,No,6,1,No,402,1.172
MISIONES,Libertador Grl. San Martín,El Alcázar,54077020,No,No,No,No,No,1,No,No,1
MISIONES,Libertador Grl. San Martín,Garuhapé,54077030,73,657,No,No,6,1,No,38,775
MISIONES,Libertador Grl. San Martín,Puerto Leoni,54077050,No,No,No,No,No,No,No,238,238
MISIONES,Libertador Grl. San Martín,Puerto Rico,54077060,3.651,1.390,No,No,59,No,No,65,5.165
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,54077070,2,270,No,No,1,1,No,44,318
MISIONES,Libertador Grl. San Martín,San Miguel,54077100,1,No,No,No,No,No,No,No,1
MISIONES,Montecarlo,Caraguatay,54084010,No,No,No,No,20,No,No,No,20
MISIONES,Montecarlo,Montecarlo,54084030,1.180,296,No,1.127,480,No,No,No,3.083
MISIONES,Montecarlo,Puerto Piray,54084050,340,No,No,No,20,2,No,No,362
MISIONES,Montecarlo,Taruma,54084060,No,No,No,No,No,1,No,No,1
MISIONES,Oberá,Alberdi,54091010,No,No,No,23,No,No,No,2,25
MISIONES,Oberá,Campo Ramón,54091020,No,324,No,12,15,1,No,No,352
MISIONES,Oberá,Campo Viera,54091030,No,No,No,1,No,No,No,No,1
MISIONES,Oberá,General Alvear,54091050,No,No,No,9,No,No,No,No,9
MISIONES,Oberá,Guaraní,54091060,5,No,No,22,No,No,No,No,27
MISIONES,Oberá,Los Helechos,54091070,No,No,No,20,20,No,No,No,40
MISIONES,Oberá,Oberá,54091080,4.867,385,No,2.312,22,No,No,No,7.586
MISIONES,Oberá,Panambí,54091090,No,No,No,21,No,No,No,No,21
MISIONES,Oberá,Panambi Kilómetro 15,54091105,No,No,No,No,50,No,No,No,50
MISIONES,Oberá,Panambí Kilómetro 8,54091100,No,No,No,24,50,No,No,No,74
MISIONES,Oberá,San Martín,54091110,No,No,No,7,No,No,No,No,7
MISIONES,Oberá,Villa Bonita,54091120,No,24,No,12,No,No,No,No,36
MISIONES,OTROS,OTROS,Sin Datos,No,No,No,No,4.797,No,No,No,4.797
MISIONES,San Ignacio,Gobernador Roca,54098050,237,No,No,No,No,2,No,321,560
MISIONES,San Ignacio,Helvecia,54098060,No,No,No,No,No,No,No,50,50
MISIONES,San Ignacio,Hipólito Yrigoyen,54098070,No,No,No,No,No,No,No,373,373
MISIONES,San Ignacio,Jardín América,54098080,790,No,No,2.227,No,No,No,2.143,5.160
MISIONES,San Ignacio,San Ignacio,54098110,586,No,No,No,No,1,No,1.018,1.605
MISIONES,San Ignacio,Santo Pipó,54098120,241,No,No,No,No,No,No,475,716
MISIONES,San Ignacio,Colonia Polana,54098010,No,No,No,No,No,No,No,26,26
MISIONES,San Ignacio,Corpus,54098020,No,No,No,No,No,No,No,652,652
MISIONES,San Ignacio,General Urquiza,54098040,No,No,No,No,No,No,No,83,83
MISIONES,San Ignacio,Oasis,54098090,No,No,No,No,No,No,No,183,183
MISIONES,San Ignacio,Roca Chica,54098100,No,No,No,No,No,No,No,221,221
MISIONES,San Javier,Florentino Ameghino,54105010,No,No,No,No,60,No,No,No,60
MISIONES,San Javier,Itacaruaré,54105020,No,95,No,No,No,No,No,No,95
MISIONES,San Javier,Mojón Grande,54105030,No,No,No,No,35,No,No,No,35
MISIONES,San Javier,San Javier,54105040,No,1.302,No,5,40,3,No,400,1.750
MISIONES,San Pedro,Cruce Caballero,54112010,No,No,No,34,No,No,No,No,34
MISIONES,San Pedro,OTROS,Sin Datos,No,No,No,No,15,No,No,No,15
MISIONES,San Pedro,Paraíso,54112020,No,No,No,198,8,No,No,10,216
MISIONES,San Pedro,Piñalito Sur,54112030,No,No,No,26,No,No,No,2,28
